Data; Strefa; Wartość kWh;Rodzaj;
2025-08-19 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-19 5:00;T1;0,001;oddana po zbilansowaniu;
2025-08-19 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-19 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-19 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-19 9:00;T1;0,002;oddana po zbilansowaniu;
2025-08-19 10:00;T1;0,001;oddana po zbilansowaniu;
2025-08-19 11:00;T1;0,870;oddana po zbilansowaniu;
2025-08-19 12:00;T1;1,429;oddana po zbilansowaniu;
2025-08-19 13:00;T1;2,480;oddana po zbilansowaniu;
2025-08-19 14:00;T1;2,302;oddana po zbilansowaniu;
2025-08-19 15:00;T1;1,725;oddana po zbilansowaniu;
2025-08-19 16:00;T1;1,001;oddana po zbilansowaniu;
2025-08-19 17:00;T1;1,382;oddana po zbilansowaniu;
2025-08-19 18:00;T1;0,751;oddana po zbilansowaniu;
2025-08-19 19:00;T1;0,351;oddana po zbilansowaniu;
2025-08-19 20:00;T1;1,080;oddana po zbilansowaniu;
2025-08-19 21:00;T1;1,021;oddana po zbilansowaniu;
2025-08-19 22:00;T1;0,969;oddana po zbilansowaniu;
2025-08-19 23:00;T1;0,000;oddana po zbilansowaniu;
2025-08-19 24:00;T1;0,001;oddana po zbilansowaniu;
2025-08-20 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-20 2:00;T1;0,001;oddana po zbilansowaniu;
2025-08-20 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-20 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-20 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-20 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-20 7:00;T1;0,001;oddana po zbilansowaniu;
2025-08-20 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-20 9:00;T1;0,001;oddana po zbilansowaniu;
2025-08-20 10:00;T1;0,002;oddana po zbilansowaniu;
2025-08-20 11:00;T1;0,219;oddana po zbilansowaniu;
2025-08-20 12:00;T1;2,374;oddana po zbilansowaniu;
2025-08-20 13:00;T1;2,508;oddana po zbilansowaniu;
2025-08-20 14:00;T1;2,460;oddana po zbilansowaniu;
2025-08-20 15:00;T1;2,259;oddana po zbilansowaniu;
2025-08-20 16:00;T1;1,851;oddana po zbilansowaniu;
2025-08-20 17:00;T1;1,635;oddana po zbilansowaniu;
2025-08-20 18:00;T1;1,027;oddana po zbilansowaniu;
2025-08-20 19:00;T1;0,210;oddana po zbilansowaniu;
2025-08-20 20:00;T1;1,038;oddana po zbilansowaniu;
2025-08-20 21:00;T1;0,982;oddana po zbilansowaniu;
2025-08-20 22:00;T1;0,957;oddana po zbilansowaniu;
2025-08-20 23:00;T1;0,001;oddana po zbilansowaniu;
2025-08-20 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-21 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-21 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-21 3:00;T1;0,001;oddana po zbilansowaniu;
2025-08-21 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-21 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-21 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-21 7:00;T1;0,002;oddana po zbilansowaniu;
2025-08-21 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-21 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-21 10:00;T1;0,001;oddana po zbilansowaniu;
2025-08-21 11:00;T1;0,000;oddana po zbilansowaniu;
2025-08-21 12:00;T1;0,010;oddana po zbilansowaniu;
2025-08-21 13:00;T1;0,348;oddana po zbilansowaniu;
2025-08-21 14:00;T1;1,228;oddana po zbilansowaniu;
2025-08-21 15:00;T1;1,176;oddana po zbilansowaniu;
2025-08-21 16:00;T1;1,068;oddana po zbilansowaniu;
2025-08-21 17:00;T1;0,041;oddana po zbilansowaniu;
2025-08-21 18:00;T1;0,000;oddana po zbilansowaniu;
2025-08-21 19:00;T1;0,001;oddana po zbilansowaniu;
2025-08-21 20:00;T1;0,000;oddana po zbilansowaniu;
2025-08-21 21:00;T1;0,000;oddana po zbilansowaniu;
2025-08-21 22:00;T1;0,000;oddana po zbilansowaniu;
2025-08-21 23:00;T1;0,000;oddana po zbilansowaniu;
2025-08-21 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-22 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-22 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-22 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-22 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-22 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-22 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-22 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-22 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-22 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-22 10:00;T1;0,000;oddana po zbilansowaniu;
2025-08-22 11:00;T1;0,001;oddana po zbilansowaniu;
2025-08-22 12:00;T1;0,308;oddana po zbilansowaniu;
2025-08-22 13:00;T1;2,598;oddana po zbilansowaniu;
2025-08-22 14:00;T1;1,310;oddana po zbilansowaniu;
2025-08-22 15:00;T1;2,134;oddana po zbilansowaniu;
2025-08-22 16:00;T1;1,050;oddana po zbilansowaniu;
2025-08-22 17:00;T1;0,953;oddana po zbilansowaniu;
2025-08-22 18:00;T1;0,586;oddana po zbilansowaniu;
2025-08-22 19:00;T1;0,114;oddana po zbilansowaniu;
2025-08-22 20:00;T1;1,019;oddana po zbilansowaniu;
2025-08-22 21:00;T1;0,638;oddana po zbilansowaniu;
2025-08-22 22:00;T1;0,555;oddana po zbilansowaniu;
2025-08-22 23:00;T1;0,000;oddana po zbilansowaniu;
2025-08-22 24:00;T1;0,001;oddana po zbilansowaniu;
2025-08-23 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 10:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 11:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 12:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 13:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 14:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 15:00;T1;0,030;oddana po zbilansowaniu;
2025-08-23 16:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 17:00;T1;0,001;oddana po zbilansowaniu;
2025-08-23 18:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 19:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 20:00;T1;0,000;oddana po zbilansowaniu;
2025-08-23 21:00;T1;0,894;oddana po zbilansowaniu;
2025-08-23 22:00;T1;0,941;oddana po zbilansowaniu;
2025-08-23 23:00;T1;0,964;oddana po zbilansowaniu;
2025-08-23 24:00;T1;0,002;oddana po zbilansowaniu;
2025-08-24 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-24 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-24 3:00;T1;0,001;oddana po zbilansowaniu;
2025-08-24 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-24 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-24 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-24 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-24 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-24 9:00;T1;0,001;oddana po zbilansowaniu;
2025-08-24 10:00;T1;0,002;oddana po zbilansowaniu;
2025-08-24 11:00;T1;0,064;oddana po zbilansowaniu;
2025-08-24 12:00;T1;0,794;oddana po zbilansowaniu;
2025-08-24 13:00;T1;1,669;oddana po zbilansowaniu;
2025-08-24 14:00;T1;2,391;oddana po zbilansowaniu;
2025-08-24 15:00;T1;2,254;oddana po zbilansowaniu;
2025-08-24 16:00;T1;2,004;oddana po zbilansowaniu;
2025-08-24 17:00;T1;1,719;oddana po zbilansowaniu;
2025-08-24 18:00;T1;0,894;oddana po zbilansowaniu;
2025-08-24 19:00;T1;0,098;oddana po zbilansowaniu;
2025-08-24 20:00;T1;1,017;oddana po zbilansowaniu;
2025-08-24 21:00;T1;0,963;oddana po zbilansowaniu;
2025-08-24 22:00;T1;0,893;oddana po zbilansowaniu;
2025-08-24 23:00;T1;0,002;oddana po zbilansowaniu;
2025-08-24 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-25 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-25 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-25 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-25 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-25 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-25 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-25 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-25 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-25 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-25 10:00;T1;0,000;oddana po zbilansowaniu;
2025-08-25 11:00;T1;0,003;oddana po zbilansowaniu;
2025-08-25 12:00;T1;0,093;oddana po zbilansowaniu;
2025-08-25 13:00;T1;1,417;oddana po zbilansowaniu;
2025-08-25 14:00;T1;1,320;oddana po zbilansowaniu;
2025-08-25 15:00;T1;1,422;oddana po zbilansowaniu;
2025-08-25 16:00;T1;1,314;oddana po zbilansowaniu;
2025-08-25 17:00;T1;1,487;oddana po zbilansowaniu;
2025-08-25 18:00;T1;0,857;oddana po zbilansowaniu;
2025-08-25 19:00;T1;0,240;oddana po zbilansowaniu;
2025-08-25 20:00;T1;1,084;oddana po zbilansowaniu;
2025-08-25 21:00;T1;1,025;oddana po zbilansowaniu;
2025-08-25 22:00;T1;1,004;oddana po zbilansowaniu;
2025-08-25 23:00;T1;0,001;oddana po zbilansowaniu;
2025-08-25 24:00;T1;0,002;oddana po zbilansowaniu;
2025-08-26 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-26 2:00;T1;0,002;oddana po zbilansowaniu;
2025-08-26 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-26 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-26 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-26 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-26 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-26 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-26 9:00;T1;0,001;oddana po zbilansowaniu;
2025-08-26 10:00;T1;0,000;oddana po zbilansowaniu;
2025-08-26 11:00;T1;0,311;oddana po zbilansowaniu;
2025-08-26 12:00;T1;2,333;oddana po zbilansowaniu;
2025-08-26 13:00;T1;2,591;oddana po zbilansowaniu;
2025-08-26 14:00;T1;2,485;oddana po zbilansowaniu;
2025-08-26 15:00;T1;2,165;oddana po zbilansowaniu;
2025-08-26 16:00;T1;1,995;oddana po zbilansowaniu;
2025-08-26 17:00;T1;1,763;oddana po zbilansowaniu;
2025-08-26 18:00;T1;1,257;oddana po zbilansowaniu;
2025-08-26 19:00;T1;0,214;oddana po zbilansowaniu;
2025-08-26 20:00;T1;1,066;oddana po zbilansowaniu;
2025-08-26 21:00;T1;0,841;oddana po zbilansowaniu;
2025-08-26 22:00;T1;0,902;oddana po zbilansowaniu;
2025-08-26 23:00;T1;0,000;oddana po zbilansowaniu;
2025-08-26 24:00;T1;0,003;oddana po zbilansowaniu;
2025-08-27 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-27 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-27 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-27 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-27 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-27 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-27 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-27 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-27 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-27 10:00;T1;0,000;oddana po zbilansowaniu;
2025-08-27 11:00;T1;0,000;oddana po zbilansowaniu;
2025-08-27 12:00;T1;0,010;oddana po zbilansowaniu;
2025-08-27 13:00;T1;1,370;oddana po zbilansowaniu;
2025-08-27 14:00;T1;1,470;oddana po zbilansowaniu;
2025-08-27 15:00;T1;1,927;oddana po zbilansowaniu;
2025-08-27 16:00;T1;1,726;oddana po zbilansowaniu;
2025-08-27 17:00;T1;1,420;oddana po zbilansowaniu;
2025-08-27 18:00;T1;0,931;oddana po zbilansowaniu;
2025-08-27 19:00;T1;0,174;oddana po zbilansowaniu;
2025-08-27 20:00;T1;1,059;oddana po zbilansowaniu;
2025-08-27 21:00;T1;0,848;oddana po zbilansowaniu;
2025-08-27 22:00;T1;0,998;oddana po zbilansowaniu;
2025-08-27 23:00;T1;0,003;oddana po zbilansowaniu;
2025-08-27 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-28 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-28 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-28 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-28 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-28 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-28 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-28 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-28 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-28 9:00;T1;0,001;oddana po zbilansowaniu;
2025-08-28 10:00;T1;0,000;oddana po zbilansowaniu;
2025-08-28 11:00;T1;0,000;oddana po zbilansowaniu;
2025-08-28 12:00;T1;1,073;oddana po zbilansowaniu;
2025-08-28 13:00;T1;2,381;oddana po zbilansowaniu;
2025-08-28 14:00;T1;2,291;oddana po zbilansowaniu;
2025-08-28 15:00;T1;1,931;oddana po zbilansowaniu;
2025-08-28 16:00;T1;1,806;oddana po zbilansowaniu;
2025-08-28 17:00;T1;1,186;oddana po zbilansowaniu;
2025-08-28 18:00;T1;0,762;oddana po zbilansowaniu;
2025-08-28 19:00;T1;0,155;oddana po zbilansowaniu;
2025-08-28 20:00;T1;0,915;oddana po zbilansowaniu;
2025-08-28 21:00;T1;0,956;oddana po zbilansowaniu;
2025-08-28 22:00;T1;0,847;oddana po zbilansowaniu;
2025-08-28 23:00;T1;0,000;oddana po zbilansowaniu;
2025-08-28 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-29 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-29 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-29 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-29 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-29 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-29 6:00;T1;0,002;oddana po zbilansowaniu;
2025-08-29 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-29 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-29 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-29 10:00;T1;0,000;oddana po zbilansowaniu;
2025-08-29 11:00;T1;0,000;oddana po zbilansowaniu;
2025-08-29 12:00;T1;0,003;oddana po zbilansowaniu;
2025-08-29 13:00;T1;0,000;oddana po zbilansowaniu;
2025-08-29 14:00;T1;0,005;oddana po zbilansowaniu;
2025-08-29 15:00;T1;1,341;oddana po zbilansowaniu;
2025-08-29 16:00;T1;1,456;oddana po zbilansowaniu;
2025-08-29 17:00;T1;1,212;oddana po zbilansowaniu;
2025-08-29 18:00;T1;0,550;oddana po zbilansowaniu;
2025-08-29 19:00;T1;0,028;oddana po zbilansowaniu;
2025-08-29 20:00;T1;0,993;oddana po zbilansowaniu;
2025-08-29 21:00;T1;0,925;oddana po zbilansowaniu;
2025-08-29 22:00;T1;0,933;oddana po zbilansowaniu;
2025-08-29 23:00;T1;0,001;oddana po zbilansowaniu;
2025-08-29 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-30 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-30 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-30 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-30 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-30 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-30 6:00;T1;0,001;oddana po zbilansowaniu;
2025-08-30 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-30 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-30 9:00;T1;0,000;oddana po zbilansowaniu;
2025-08-30 10:00;T1;0,000;oddana po zbilansowaniu;
2025-08-30 11:00;T1;0,000;oddana po zbilansowaniu;
2025-08-30 12:00;T1;1,361;oddana po zbilansowaniu;
2025-08-30 13:00;T1;2,433;oddana po zbilansowaniu;
2025-08-30 14:00;T1;2,373;oddana po zbilansowaniu;
2025-08-30 15:00;T1;1,985;oddana po zbilansowaniu;
2025-08-30 16:00;T1;1,681;oddana po zbilansowaniu;
2025-08-30 17:00;T1;1,303;oddana po zbilansowaniu;
2025-08-30 18:00;T1;0,379;oddana po zbilansowaniu;
2025-08-30 19:00;T1;0,042;oddana po zbilansowaniu;
2025-08-30 20:00;T1;0,000;oddana po zbilansowaniu;
2025-08-30 21:00;T1;0,888;oddana po zbilansowaniu;
2025-08-30 22:00;T1;0,916;oddana po zbilansowaniu;
2025-08-30 23:00;T1;0,964;oddana po zbilansowaniu;
2025-08-30 24:00;T1;0,000;oddana po zbilansowaniu;
2025-08-31 1:00;T1;0,000;oddana po zbilansowaniu;
2025-08-31 2:00;T1;0,000;oddana po zbilansowaniu;
2025-08-31 3:00;T1;0,000;oddana po zbilansowaniu;
2025-08-31 4:00;T1;0,000;oddana po zbilansowaniu;
2025-08-31 5:00;T1;0,000;oddana po zbilansowaniu;
2025-08-31 6:00;T1;0,000;oddana po zbilansowaniu;
2025-08-31 7:00;T1;0,000;oddana po zbilansowaniu;
2025-08-31 8:00;T1;0,000;oddana po zbilansowaniu;
2025-08-31 9:00;T1;0,007;oddana po zbilansowaniu;
2025-08-31 10:00;T1;0,013;oddana po zbilansowaniu;
2025-08-31 11:00;T1;0,000;oddana po zbilansowaniu;
2025-08-31 12:00;T1;0,000;oddana po zbilansowaniu;
2025-08-31 13:00;T1;0,000;oddana po zbilansowaniu;
2025-08-31 14:00;T1;0,002;oddana po zbilansowaniu;
2025-08-31 15:00;T1;0,011;oddana po zbilansowaniu;
2025-08-31 16:00;T1;0,000;oddana po zbilansowaniu;
2025-08-31 17:00;T1;0,000;oddana po zbilansowaniu;
2025-08-31 18:00;T1;0,000;oddana po zbilansowaniu;
2025-08-31 19:00;T1;0,001;oddana po zbilansowaniu;
2025-08-31 20:00;T1;0,000;oddana po zbilansowaniu;
2025-08-31 21:00;T1;0,013;oddana po zbilansowaniu;
2025-08-31 22:00;T1;0,000;oddana po zbilansowaniu;
2025-08-31 23:00;T1;0,001;oddana po zbilansowaniu;
2025-08-31 24:00;T1;0,000;oddana po zbilansowaniu;
