Data; Strefa; Wartość kWh;Rodzaj;
2025-06-19 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-19 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-19 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-19 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-19 8:00;T1;2,382;oddana po zbilansowaniu;
2025-06-19 9:00;T1;2,436;oddana po zbilansowaniu;
2025-06-19 10:00;T1;0,011;oddana po zbilansowaniu;
2025-06-19 11:00;T1;1,078;oddana po zbilansowaniu;
2025-06-19 12:00;T1;0,368;oddana po zbilansowaniu;
2025-06-19 13:00;T1;0,073;oddana po zbilansowaniu;
2025-06-19 14:00;T1;2,601;oddana po zbilansowaniu;
2025-06-19 15:00;T1;1,764;oddana po zbilansowaniu;
2025-06-19 16:00;T1;1,374;oddana po zbilansowaniu;
2025-06-19 17:00;T1;1,545;oddana po zbilansowaniu;
2025-06-19 18:00;T1;1,297;oddana po zbilansowaniu;
2025-06-19 19:00;T1;1,206;oddana po zbilansowaniu;
2025-06-19 20:00;T1;0,277;oddana po zbilansowaniu;
2025-06-19 21:00;T1;0,001;oddana po zbilansowaniu;
2025-06-19 22:00;T1;0,000;oddana po zbilansowaniu;
2025-06-19 23:00;T1;0,000;oddana po zbilansowaniu;
2025-06-19 24:00;T1;0,000;oddana po zbilansowaniu;
2025-06-20 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-20 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-20 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-20 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-20 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-20 6:00;T1;0,001;oddana po zbilansowaniu;
2025-06-20 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-20 8:00;T1;1,784;oddana po zbilansowaniu;
2025-06-20 9:00;T1;2,847;oddana po zbilansowaniu;
2025-06-20 10:00;T1;1,265;oddana po zbilansowaniu;
2025-06-20 11:00;T1;1,586;oddana po zbilansowaniu;
2025-06-20 12:00;T1;2,605;oddana po zbilansowaniu;
2025-06-20 13:00;T1;2,437;oddana po zbilansowaniu;
2025-06-20 14:00;T1;2,004;oddana po zbilansowaniu;
2025-06-20 15:00;T1;1,823;oddana po zbilansowaniu;
2025-06-20 16:00;T1;1,935;oddana po zbilansowaniu;
2025-06-20 17:00;T1;1,834;oddana po zbilansowaniu;
2025-06-20 18:00;T1;1,733;oddana po zbilansowaniu;
2025-06-20 19:00;T1;0,614;oddana po zbilansowaniu;
2025-06-20 20:00;T1;0,000;oddana po zbilansowaniu;
2025-06-20 21:00;T1;0,764;oddana po zbilansowaniu;
2025-06-20 22:00;T1;0,810;oddana po zbilansowaniu;
2025-06-20 23:00;T1;0,816;oddana po zbilansowaniu;
2025-06-20 24:00;T1;0,782;oddana po zbilansowaniu;
2025-06-21 1:00;T1;0,007;oddana po zbilansowaniu;
2025-06-21 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-21 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-21 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-21 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-21 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-21 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-21 8:00;T1;0,000;oddana po zbilansowaniu;
2025-06-21 9:00;T1;0,000;oddana po zbilansowaniu;
2025-06-21 10:00;T1;1,213;oddana po zbilansowaniu;
2025-06-21 11:00;T1;2,741;oddana po zbilansowaniu;
2025-06-21 12:00;T1;2,924;oddana po zbilansowaniu;
2025-06-21 13:00;T1;2,956;oddana po zbilansowaniu;
2025-06-21 14:00;T1;2,955;oddana po zbilansowaniu;
2025-06-21 15:00;T1;2,709;oddana po zbilansowaniu;
2025-06-21 16:00;T1;2,447;oddana po zbilansowaniu;
2025-06-21 17:00;T1;2,016;oddana po zbilansowaniu;
2025-06-21 18:00;T1;1,638;oddana po zbilansowaniu;
2025-06-21 19:00;T1;1,049;oddana po zbilansowaniu;
2025-06-21 20:00;T1;0,270;oddana po zbilansowaniu;
2025-06-21 21:00;T1;0,852;oddana po zbilansowaniu;
2025-06-21 22:00;T1;0,805;oddana po zbilansowaniu;
2025-06-21 23:00;T1;0,814;oddana po zbilansowaniu;
2025-06-21 24:00;T1;0,004;oddana po zbilansowaniu;
2025-06-22 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-22 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-22 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-22 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-22 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-22 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-22 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-22 8:00;T1;0,000;oddana po zbilansowaniu;
2025-06-22 9:00;T1;0,150;oddana po zbilansowaniu;
2025-06-22 10:00;T1;2,279;oddana po zbilansowaniu;
2025-06-22 11:00;T1;2,652;oddana po zbilansowaniu;
2025-06-22 12:00;T1;2,883;oddana po zbilansowaniu;
2025-06-22 13:00;T1;2,874;oddana po zbilansowaniu;
2025-06-22 14:00;T1;2,900;oddana po zbilansowaniu;
2025-06-22 15:00;T1;2,811;oddana po zbilansowaniu;
2025-06-22 16:00;T1;2,396;oddana po zbilansowaniu;
2025-06-22 17:00;T1;1,310;oddana po zbilansowaniu;
2025-06-22 18:00;T1;0,929;oddana po zbilansowaniu;
2025-06-22 19:00;T1;0,607;oddana po zbilansowaniu;
2025-06-22 20:00;T1;0,308;oddana po zbilansowaniu;
2025-06-22 21:00;T1;0,012;oddana po zbilansowaniu;
2025-06-22 22:00;T1;0,000;oddana po zbilansowaniu;
2025-06-22 23:00;T1;0,000;oddana po zbilansowaniu;
2025-06-22 24:00;T1;0,000;oddana po zbilansowaniu;
2025-06-23 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-23 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-23 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-23 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-23 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-23 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-23 7:00;T1;0,001;oddana po zbilansowaniu;
2025-06-23 8:00;T1;0,000;oddana po zbilansowaniu;
2025-06-23 9:00;T1;0,777;oddana po zbilansowaniu;
2025-06-23 10:00;T1;2,091;oddana po zbilansowaniu;
2025-06-23 11:00;T1;2,286;oddana po zbilansowaniu;
2025-06-23 12:00;T1;2,553;oddana po zbilansowaniu;
2025-06-23 13:00;T1;2,567;oddana po zbilansowaniu;
2025-06-23 14:00;T1;2,516;oddana po zbilansowaniu;
2025-06-23 15:00;T1;1,969;oddana po zbilansowaniu;
2025-06-23 16:00;T1;1,026;oddana po zbilansowaniu;
2025-06-23 17:00;T1;0,863;oddana po zbilansowaniu;
2025-06-23 18:00;T1;1,192;oddana po zbilansowaniu;
2025-06-23 19:00;T1;0,805;oddana po zbilansowaniu;
2025-06-23 20:00;T1;0,229;oddana po zbilansowaniu;
2025-06-23 21:00;T1;0,407;oddana po zbilansowaniu;
2025-06-23 22:00;T1;0,743;oddana po zbilansowaniu;
2025-06-23 23:00;T1;0,654;oddana po zbilansowaniu;
2025-06-23 24:00;T1;0,736;oddana po zbilansowaniu;
2025-06-24 1:00;T1;0,008;oddana po zbilansowaniu;
2025-06-24 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-24 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-24 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-24 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-24 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-24 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-24 8:00;T1;0,000;oddana po zbilansowaniu;
2025-06-24 9:00;T1;0,000;oddana po zbilansowaniu;
2025-06-24 10:00;T1;1,368;oddana po zbilansowaniu;
2025-06-24 11:00;T1;2,005;oddana po zbilansowaniu;
2025-06-24 12:00;T1;2,310;oddana po zbilansowaniu;
2025-06-24 13:00;T1;1,905;oddana po zbilansowaniu;
2025-06-24 14:00;T1;2,043;oddana po zbilansowaniu;
2025-06-24 15:00;T1;2,019;oddana po zbilansowaniu;
2025-06-24 16:00;T1;2,299;oddana po zbilansowaniu;
2025-06-24 17:00;T1;1,492;oddana po zbilansowaniu;
2025-06-24 18:00;T1;1,657;oddana po zbilansowaniu;
2025-06-24 19:00;T1;0,685;oddana po zbilansowaniu;
2025-06-24 20:00;T1;1,079;oddana po zbilansowaniu;
2025-06-24 21:00;T1;0,818;oddana po zbilansowaniu;
2025-06-24 22:00;T1;0,412;oddana po zbilansowaniu;
2025-06-24 23:00;T1;0,000;oddana po zbilansowaniu;
2025-06-24 24:00;T1;0,000;oddana po zbilansowaniu;
2025-06-25 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-25 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-25 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-25 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-25 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-25 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-25 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-25 8:00;T1;2,561;oddana po zbilansowaniu;
2025-06-25 9:00;T1;2,867;oddana po zbilansowaniu;
2025-06-25 10:00;T1;0,026;oddana po zbilansowaniu;
2025-06-25 11:00;T1;1,642;oddana po zbilansowaniu;
2025-06-25 12:00;T1;1,055;oddana po zbilansowaniu;
2025-06-25 13:00;T1;0,960;oddana po zbilansowaniu;
2025-06-25 14:00;T1;1,173;oddana po zbilansowaniu;
2025-06-25 15:00;T1;2,249;oddana po zbilansowaniu;
2025-06-25 16:00;T1;1,475;oddana po zbilansowaniu;
2025-06-25 17:00;T1;1,465;oddana po zbilansowaniu;
2025-06-25 18:00;T1;0,523;oddana po zbilansowaniu;
2025-06-25 19:00;T1;0,481;oddana po zbilansowaniu;
2025-06-25 20:00;T1;0,343;oddana po zbilansowaniu;
2025-06-25 21:00;T1;0,000;oddana po zbilansowaniu;
2025-06-25 22:00;T1;0,000;oddana po zbilansowaniu;
2025-06-25 23:00;T1;0,817;oddana po zbilansowaniu;
2025-06-25 24:00;T1;0,806;oddana po zbilansowaniu;
2025-06-26 1:00;T1;0,005;oddana po zbilansowaniu;
2025-06-26 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-26 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-26 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-26 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-26 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-26 7:00;T1;0,001;oddana po zbilansowaniu;
2025-06-26 8:00;T1;2,496;oddana po zbilansowaniu;
2025-06-26 9:00;T1;2,728;oddana po zbilansowaniu;
2025-06-26 10:00;T1;0,028;oddana po zbilansowaniu;
2025-06-26 11:00;T1;1,561;oddana po zbilansowaniu;
2025-06-26 12:00;T1;1,358;oddana po zbilansowaniu;
2025-06-26 13:00;T1;2,370;oddana po zbilansowaniu;
2025-06-26 14:00;T1;2,257;oddana po zbilansowaniu;
2025-06-26 15:00;T1;1,760;oddana po zbilansowaniu;
2025-06-26 16:00;T1;2,135;oddana po zbilansowaniu;
2025-06-26 17:00;T1;1,639;oddana po zbilansowaniu;
2025-06-26 18:00;T1;0,677;oddana po zbilansowaniu;
2025-06-26 19:00;T1;1,443;oddana po zbilansowaniu;
2025-06-26 20:00;T1;0,000;oddana po zbilansowaniu;
2025-06-26 21:00;T1;0,000;oddana po zbilansowaniu;
2025-06-26 22:00;T1;0,797;oddana po zbilansowaniu;
2025-06-26 23:00;T1;0,792;oddana po zbilansowaniu;
2025-06-26 24:00;T1;0,809;oddana po zbilansowaniu;
2025-06-27 1:00;T1;0,006;oddana po zbilansowaniu;
2025-06-27 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-27 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-27 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-27 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-27 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-27 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-27 8:00;T1;1,876;oddana po zbilansowaniu;
2025-06-27 9:00;T1;2,087;oddana po zbilansowaniu;
2025-06-27 10:00;T1;0,724;oddana po zbilansowaniu;
2025-06-27 11:00;T1;0,652;oddana po zbilansowaniu;
2025-06-27 12:00;T1;0,411;oddana po zbilansowaniu;
2025-06-27 13:00;T1;0,000;oddana po zbilansowaniu;
2025-06-27 14:00;T1;0,000;oddana po zbilansowaniu;
2025-06-27 15:00;T1;0,000;oddana po zbilansowaniu;
2025-06-27 16:00;T1;0,000;oddana po zbilansowaniu;
2025-06-27 17:00;T1;0,000;oddana po zbilansowaniu;
2025-06-27 18:00;T1;0,949;oddana po zbilansowaniu;
2025-06-27 19:00;T1;0,303;oddana po zbilansowaniu;
2025-06-27 20:00;T1;0,001;oddana po zbilansowaniu;
2025-06-27 21:00;T1;0,001;oddana po zbilansowaniu;
2025-06-27 22:00;T1;0,000;oddana po zbilansowaniu;
2025-06-27 23:00;T1;0,000;oddana po zbilansowaniu;
2025-06-27 24:00;T1;0,000;oddana po zbilansowaniu;
2025-06-28 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-28 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-28 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-28 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-28 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-28 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-28 7:00;T1;0,001;oddana po zbilansowaniu;
2025-06-28 8:00;T1;0,000;oddana po zbilansowaniu;
2025-06-28 9:00;T1;1,148;oddana po zbilansowaniu;
2025-06-28 10:00;T1;1,424;oddana po zbilansowaniu;
2025-06-28 11:00;T1;2,236;oddana po zbilansowaniu;
2025-06-28 12:00;T1;1,806;oddana po zbilansowaniu;
2025-06-28 13:00;T1;2,262;oddana po zbilansowaniu;
2025-06-28 14:00;T1;2,166;oddana po zbilansowaniu;
2025-06-28 15:00;T1;1,940;oddana po zbilansowaniu;
2025-06-28 16:00;T1;2,142;oddana po zbilansowaniu;
2025-06-28 17:00;T1;2,125;oddana po zbilansowaniu;
2025-06-28 18:00;T1;1,506;oddana po zbilansowaniu;
2025-06-28 19:00;T1;0,330;oddana po zbilansowaniu;
2025-06-28 20:00;T1;0,047;oddana po zbilansowaniu;
2025-06-28 21:00;T1;0,001;oddana po zbilansowaniu;
2025-06-28 22:00;T1;0,000;oddana po zbilansowaniu;
2025-06-28 23:00;T1;0,000;oddana po zbilansowaniu;
2025-06-28 24:00;T1;0,000;oddana po zbilansowaniu;
2025-06-29 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-29 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-29 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-29 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-29 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-29 6:00;T1;0,002;oddana po zbilansowaniu;
2025-06-29 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-29 8:00;T1;0,005;oddana po zbilansowaniu;
2025-06-29 9:00;T1;0,001;oddana po zbilansowaniu;
2025-06-29 10:00;T1;0,042;oddana po zbilansowaniu;
2025-06-29 11:00;T1;1,162;oddana po zbilansowaniu;
2025-06-29 12:00;T1;1,116;oddana po zbilansowaniu;
2025-06-29 13:00;T1;1,192;oddana po zbilansowaniu;
2025-06-29 14:00;T1;2,510;oddana po zbilansowaniu;
2025-06-29 15:00;T1;2,416;oddana po zbilansowaniu;
2025-06-29 16:00;T1;1,033;oddana po zbilansowaniu;
2025-06-29 17:00;T1;0,892;oddana po zbilansowaniu;
2025-06-29 18:00;T1;1,278;oddana po zbilansowaniu;
2025-06-29 19:00;T1;1,124;oddana po zbilansowaniu;
2025-06-29 20:00;T1;0,253;oddana po zbilansowaniu;
2025-06-29 21:00;T1;0,000;oddana po zbilansowaniu;
2025-06-29 22:00;T1;0,000;oddana po zbilansowaniu;
2025-06-29 23:00;T1;0,000;oddana po zbilansowaniu;
2025-06-29 24:00;T1;0,000;oddana po zbilansowaniu;
2025-06-30 1:00;T1;0,000;oddana po zbilansowaniu;
2025-06-30 2:00;T1;0,000;oddana po zbilansowaniu;
2025-06-30 3:00;T1;0,000;oddana po zbilansowaniu;
2025-06-30 4:00;T1;0,000;oddana po zbilansowaniu;
2025-06-30 5:00;T1;0,000;oddana po zbilansowaniu;
2025-06-30 6:00;T1;0,000;oddana po zbilansowaniu;
2025-06-30 7:00;T1;0,000;oddana po zbilansowaniu;
2025-06-30 8:00;T1;1,020;oddana po zbilansowaniu;
2025-06-30 9:00;T1;1,839;oddana po zbilansowaniu;
2025-06-30 10:00;T1;2,247;oddana po zbilansowaniu;
2025-06-30 11:00;T1;2,688;oddana po zbilansowaniu;
2025-06-30 12:00;T1;2,434;oddana po zbilansowaniu;
2025-06-30 13:00;T1;2,251;oddana po zbilansowaniu;
2025-06-30 14:00;T1;2,689;oddana po zbilansowaniu;
2025-06-30 15:00;T1;2,034;oddana po zbilansowaniu;
2025-06-30 16:00;T1;2,163;oddana po zbilansowaniu;
2025-06-30 17:00;T1;2,138;oddana po zbilansowaniu;
2025-06-30 18:00;T1;1,749;oddana po zbilansowaniu;
2025-06-30 19:00;T1;1,152;oddana po zbilansowaniu;
2025-06-30 20:00;T1;0,236;oddana po zbilansowaniu;
2025-06-30 21:00;T1;0,000;oddana po zbilansowaniu;
2025-06-30 22:00;T1;0,000;oddana po zbilansowaniu;
2025-06-30 23:00;T1;0,001;oddana po zbilansowaniu;
2025-06-30 24:00;T1;0,000;oddana po zbilansowaniu;
